frame,reliable,raw_tl_x,raw_tl_y,raw_tr_x,raw_tr_y,raw_br_x,raw_br_y,raw_bl_x,raw_bl_y,interpolated_tl_x,interpolated_tl_y,interpolated_tr_x,interpolated_tr_y,interpolated_br_x,interpolated_br_y,interpolated_bl_x,interpolated_bl_y,smoothed_tl_x,smoothed_tl_y,smoothed_tr_x,smoothed_tr_y,smoothed_br_x,smoothed_br_y,smoothed_bl_x,smoothed_bl_y
209,True,312.2525939941406,29.075420379638672,1665.3004150390625,-29.105112075805664,1682.0172119140625,692.341552734375,392.96826171875,807.8898315429688,312.2525939941406,29.075420379638672,1665.3004150390625,-29.105112075805664,1682.0172119140625,692.341552734375,392.96826171875,807.8898315429688,312.2525939941406,29.075420379638672,1665.3004150390625,-29.105112075805664,1682.0172119140625,692.341552734375,392.96826171875,807.8898315429688
210,True,310.61138916015625,32.54739761352539,1663.5587158203125,-25.820646286010742,1680.46728515625,695.0732421875,391.65240478515625,811.16552734375,310.61138916015625,32.54739761352539,1663.5587158203125,-25.820646286010742,1680.46728515625,695.0732421875,391.65240478515625,811.16552734375,310.61138916015625,32.54739761352539,1663.5587158203125,-25.820646286010742,1680.46728515625,695.0732421875,391.65240478515625,811.16552734375
211,True,309.3074951171875,36.66024398803711,1661.79931640625,-22.008264541625977,1678.5709228515625,698.1552734375,390.1693115234375,814.9203491210938,309.3074951171875,36.66024398803711,1661.79931640625,-22.008264541625977,1678.5709228515625,698.1552734375,390.1693115234375,814.9203491210938,309.3074951171875,36.66024398803711,1661.79931640625,-22.008264541625977,1678.5709228515625,698.1552734375,390.1693115234375,814.9203491210938
212,True,307.77587890625,40.59078598022461,1660.22216796875,-18.564315795898438,1676.842529296875,701.2430419921875,389.0223083496094,818.11474609375,307.77587890625,40.59078598022461,1660.22216796875,-18.564315795898438,1676.842529296875,701.2430419921875,389.0223083496094,818.11474609375,307.77587890625,40.59078598022461,1660.22216796875,-18.564315795898438,1676.842529296875,701.2430419921875,389.0223083496094,818.11474609375
213,True,306.3659973144531,44.6569709777832,1658.4217529296875,-14.752921104431152,1675.121826171875,704.7589721679688,387.8248291015625,822.0039672851562,306.3659973144531,44.6569709777832,1658.4217529296875,-14.752921104431152,1675.121826171875,704.7589721679688,387.8248291015625,822.0039672851562,306.3659973144531,44.6569709777832,1658.4217529296875,-14.752921104431152,1675.121826171875,704.7589721679688,387.8248291015625,822.0039672851562
214,True,305.033203125,49.10536575317383,1657.1544189453125,-10.682733535766602,1673.5848388671875,708.3575439453125,386.4901123046875,826.0294189453125,305.033203125,49.10536575317383,1657.1544189453125,-10.682733535766602,1673.5848388671875,708.3575439453125,386.4901123046875,826.0294189453125,305.033203125,49.10536575317383,1657.1544189453125,-10.682733535766602,1673.5848388671875,708.3575439453125,386.4901123046875,826.0294189453125
215,True,303.30615234375,53.625003814697266,1655.567626953125,-6.710583686828613,1671.6788330078125,711.9905395507812,385.0599060058594,829.8513793945312,303.30615234375,53.625003814697266,1655.567626953125,-6.710583686828613,1671.6788330078125,711.9905395507812,385.0599060058594,829.8513793945312,303.30615234375,53.625003814697266,1655.567626953125,-6.710583686828613,1671.6788330078125,711.9905395507812,385.0599060058594,829.8513793945312
216,True,301.5992736816406,58.122406005859375,1653.6256103515625,-2.476454019546509,1669.7923583984375,715.639892578125,383.42022705078125,833.916748046875,301.5992736816406,58.122406005859375,1653.6256103515625,-2.476454019546509,1669.7923583984375,715.639892578125,383.42022705078125,833.916748046875,301.5992736816406,58.122406005859375,1653.6256103515625,-2.476454019546509,1669.7923583984375,715.639892578125,383.42022705078125,833.916748046875
217,True,299.9473571777344,62.81714630126953,1651.3897705078125,1.8700034618377686,1667.7691650390625,719.5294189453125,381.814453125,838.2943115234375,299.9473571777344,62.81714630126953,1651.3897705078125,1.8700034618377686,1667.7691650390625,719.5294189453125,381.814453125,838.2943115234375,299.9473571777344,62.81714630126953,1651.3897705078125,1.8700034618377686,1667.7691650390625,719.5294189453125,381.814453125,838.2943115234375
218,True,298.2856750488281,67.49484252929688,1649.3131103515625,6.145842552185059,1665.85302734375,723.1104125976562,380.26373291015625,842.3059692382812,298.2856750488281,67.49484252929688,1649.3131103515625,6.145842552185059,1665.85302734375,723.1104125976562,380.26373291015625,842.3059692382812,298.2856750488281,67.49484252929688,1649.3131103515625,6.145842552185059,1665.85302734375,723.1104125976562,380.26373291015625,842.3059692382812
219,True,296.65789794921875,72.17457580566406,1647.607177734375,10.494592666625977,1663.9620361328125,726.9205322265625,378.7657775878906,846.39453125,296.65789794921875,72.17457580566406,1647.607177734375,10.494592666625977,1663.9620361328125,726.9205322265625,378.7657775878906,846.39453125,296.65789794921875,72.17457580566406,1647.607177734375,10.494592666625977,1663.9620361328125,726.9205322265625,378.7657775878906,846.39453125
220,True,294.9941711425781,76.75604248046875,1645.6138916015625,14.764673233032227,1661.9027099609375,730.7366333007812,377.1922302246094,850.48193359375,294.9941711425781,76.75604248046875,1645.6138916015625,14.764673233032227,1661.9027099609375,730.7366333007812,377.1922302246094,850.48193359375,294.9941711425781,76.75604248046875,1645.6138916015625,14.764673233032227,1661.9027099609375,730.7366333007812,377.1922302246094,850.48193359375
221,True,293.2842712402344,81.2040023803711,1643.3673095703125,19.040889739990234,1659.9853515625,734.3939819335938,375.6044921875,854.4151611328125,293.2842712402344,81.2040023803711,1643.3673095703125,19.040889739990234,1659.9853515625,734.3939819335938,375.6044921875,854.4151611328125,293.2842712402344,81.2040023803711,1643.3673095703125,19.040889739990234,1659.9853515625,734.3939819335938,375.6044921875,854.4151611328125
222,True,291.541748046875,85.90337371826172,1641.4891357421875,23.3819522857666,1657.953369140625,738.1148681640625,374.0899963378906,858.4269409179688,291.541748046875,85.90337371826172,1641.4891357421875,23.3819522857666,1657.953369140625,738.1148681640625,374.0899963378906,858.4269409179688,291.541748046875,85.90337371826172,1641.4891357421875,23.3819522857666,1657.953369140625,738.1148681640625,374.0899963378906,858.4269409179688
223,True,289.806396484375,90.67808532714844,1640.0550537109375,27.64388656616211,1655.9791259765625,742.181396484375,373.036376953125,862.6370239257812,289.806396484375,90.67808532714844,1640.0550537109375,27.64388656616211,1655.9791259765625,742.181396484375,373.036376953125,862.6370239257812,289.806396484375,90.67808532714844,1640.0550537109375,27.64388656616211,1655.9791259765625,742.181396484375,373.036376953125,862.6370239257812
224,True,288.5247497558594,95.89527130126953,1637.7548828125,32.75325012207031,1654.28759765625,746.361572265625,371.4034423828125,867.4473876953125,288.5247497558594,95.89527130126953,1637.7548828125,32.75325012207031,1654.28759765625,746.361572265625,371.4034423828125,867.4473876953125,288.5247497558594,95.89527130126953,1637.7548828125,32.75325012207031,1654.28759765625,746.361572265625,371.4034423828125,867.4473876953125
225,True,287.489013671875,101.01249694824219,1636.664794921875,37.53377914428711,1652.6353759765625,750.424072265625,370.541259765625,871.6578979492188,287.489013671875,101.01249694824219,1636.664794921875,37.53377914428711,1652.6353759765625,750.424072265625,370.541259765625,871.6578979492188,287.489013671875,101.01249694824219,1636.664794921875,37.53377914428711,1652.6353759765625,750.424072265625,370.541259765625,871.6578979492188
226,True,286.2626953125,105.71023559570312,1633.3978271484375,42.534236907958984,1648.9659423828125,753.2028198242188,369.4497375488281,876.0592651367188,286.2626953125,105.71023559570312,1633.3978271484375,42.534236907958984,1648.9659423828125,753.2028198242188,369.4497375488281,876.0592651367188,286.2626953125,105.71023559570312,1633.3978271484375,42.534236907958984,1648.9659423828125,753.2028198242188,369.4497375488281,876.0592651367188
227,True,285.16583251953125,110.48590087890625,1633.3433837890625,46.31794738769531,1649.729736328125,758.0598754882812,368.49017333984375,880.1241455078125,285.16583251953125,110.48590087890625,1633.3433837890625,46.31794738769531,1649.729736328125,758.0598754882812,368.49017333984375,880.1241455078125,285.16583251953125,110.48590087890625,1633.3433837890625,46.31794738769531,1649.729736328125,758.0598754882812,368.49017333984375,880.1241455078125
228,True,283.79388427734375,114.95174407958984,1631.16943359375,50.6433219909668,1648.2269287109375,761.584716796875,367.1646728515625,884.1231079101562,283.79388427734375,114.95174407958984,1631.16943359375,50.6433219909668,1648.2269287109375,761.584716796875,367.1646728515625,884.1231079101562,283.79388427734375,114.95174407958984,1631.16943359375,50.6433219909668,1648.2269287109375,761.584716796875,367.1646728515625,884.1231079101562
229,True,282.42205810546875,119.07377624511719,1630.4296875,54.24515914916992,1646.4093017578125,764.5103759765625,365.8758544921875,887.23388671875,282.42205810546875,119.07377624511719,1630.4296875,54.24515914916992,1646.4093017578125,764.5103759765625,365.8758544921875,887.23388671875,282.42205810546875,119.07377624511719,1630.4296875,54.24515914916992,1646.4093017578125,764.5103759765625,365.8758544921875,887.23388671875
230,True,281.1090393066406,122.48477935791016,1628.9105224609375,57.49701690673828,1645.028076171875,767.3106689453125,364.6024475097656,890.283447265625,281.1090393066406,122.48477935791016,1628.9105224609375,57.49701690673828,1645.028076171875,767.3106689453125,364.6024475097656,890.283447265625,281.1090393066406,122.48477935791016,1628.9105224609375,57.49701690673828,1645.028076171875,767.3106689453125,364.6024475097656,890.283447265625
231,True,279.755615234375,126.20806121826172,1627.3116455078125,60.99827575683594,1643.6759033203125,770.2486572265625,363.2359619140625,893.6808471679688,279.755615234375,126.20806121826172,1627.3116455078125,60.99827575683594,1643.6759033203125,770.2486572265625,363.2359619140625,893.6808471679688,279.755615234375,126.20806121826172,1627.3116455078125,60.99827575683594,1643.6759033203125,770.2486572265625,363.2359619140625,893.6808471679688
232,True,278.47296142578125,129.6611785888672,1625.996337890625,64.26155853271484,1642.3187255859375,773.3153076171875,362.0157775878906,896.9509887695312,278.47296142578125,129.6611785888672,1625.996337890625,64.26155853271484,1642.3187255859375,773.3153076171875,362.0157775878906,896.9509887695312,278.47296142578125,129.6611785888672,1625.996337890625,64.26155853271484,1642.3187255859375,773.3153076171875,362.0157775878906,896.9509887695312
233,True,276.9093933105469,132.89605712890625,1624.9765625,67.297607421875,1640.7828369140625,775.8746948242188,360.7943115234375,899.798583984375,276.9093933105469,132.89605712890625,1624.9765625,67.297607421875,1640.7828369140625,775.8746948242188,360.7943115234375,899.798583984375,276.9093933105469,132.89605712890625,1624.9765625,67.297607421875,1640.7828369140625,775.8746948242188,360.7943115234375,899.798583984375
234,True,275.6853332519531,136.19039916992188,1622.800537109375,70.5389633178711,1639.368896484375,778.7035522460938,359.609619140625,903.1100463867188,275.6853332519531,136.19039916992188,1622.800537109375,70.5389633178711,1639.368896484375,778.7035522460938,359.609619140625,903.1100463867188,275.6853332519531,136.19039916992188,1622.800537109375,70.5389633178711,1639.368896484375,778.7035522460938,359.609619140625,903.1100463867188
235,True,274.3548889160156,139.28062438964844,1621.6778564453125,73.35581970214844,1638.2415771484375,781.5433349609375,358.015625,906.215087890625,274.3548889160156,139.28062438964844,1621.6778564453125,73.35581970214844,1638.2415771484375,781.5433349609375,358.015625,906.215087890625,274.3548889160156,139.28062438964844,1621.6778564453125,73.35581970214844,1638.2415771484375,781.5433349609375,358.015625,906.215087890625
236,True,272.916015625,142.3684539794922,1620.5250244140625,76.15080261230469,1636.8599853515625,784.0582275390625,356.7560729980469,908.8790283203125,272.916015625,142.3684539794922,1620.5250244140625,76.15080261230469,1636.8599853515625,784.0582275390625,356.7560729980469,908.8790283203125,272.916015625,142.3684539794922,1620.5250244140625,76.15080261230469,1636.8599853515625,784.0582275390625,356.7560729980469,908.8790283203125
237,True,271.5353698730469,145.20932006835938,1618.751708984375,78.95597076416016,1635.6373291015625,786.4226684570312,355.1147155761719,911.7887573242188,271.5353698730469,145.20932006835938,1618.751708984375,78.95597076416016,1635.6373291015625,786.4226684570312,355.1147155761719,911.7887573242188,271.5353698730469,145.20932006835938,1618.751708984375,78.95597076416016,1635.6373291015625,786.4226684570312,355.1147155761719,911.7887573242188
238,True,270.075439453125,147.8031768798828,1617.6224365234375,81.3214340209961,1634.3597412109375,788.584716796875,354.0403747558594,914.0371704101562,270.075439453125,147.8031768798828,1617.6224365234375,81.3214340209961,1634.3597412109375,788.584716796875,354.0403747558594,914.0371704101562,270.075439453125,147.8031768798828,1617.6224365234375,81.3214340209961,1634.3597412109375,788.584716796875,354.0403747558594,914.0371704101562
239,True,268.7991027832031,150.40689086914062,1615.4412841796875,83.91928100585938,1633.4005126953125,790.8766479492188,352.47332763671875,917.0619506835938,268.7991027832031,150.40689086914062,1615.4412841796875,83.91928100585938,1633.4005126953125,790.8766479492188,352.47332763671875,917.0619506835938,268.7991027832031,150.40689086914062,1615.4412841796875,83.91928100585938,1633.4005126953125,790.8766479492188,352.47332763671875,917.0619506835938
240,True,267.4701232910156,152.7606201171875,1614.3792724609375,86.14879608154297,1632.15625,792.8917236328125,351.221923828125,919.2630004882812,267.4701232910156,152.7606201171875,1614.3792724609375,86.14879608154297,1632.15625,792.8917236328125,351.221923828125,919.2630004882812,267.4701232910156,152.7606201171875,1614.3792724609375,86.14879608154297,1632.15625,792.8917236328125,351.221923828125,919.2630004882812
241,True,266.0162048339844,155.4224395751953,1614.2884521484375,88.19755554199219,1630.7255859375,795.09814453125,350.37109375,921.1673583984375,266.0162048339844,155.4224395751953,1614.2884521484375,88.19755554199219,1630.7255859375,795.09814453125,350.37109375,921.1673583984375,266.0162048339844,155.4224395751953,1614.2884521484375,88.19755554199219,1630.7255859375,795.09814453125,350.37109375,921.1673583984375
242,True,264.8154602050781,158.02317810058594,1612.8795166015625,90.53559112548828,1629.7037353515625,797.2850952148438,349.3536682128906,923.7314453125,264.8154602050781,158.02317810058594,1612.8795166015625,90.53559112548828,1629.7037353515625,797.2850952148438,349.3536682128906,923.7314453125,264.8154602050781,158.02317810058594,1612.8795166015625,90.53559112548828,1629.7037353515625,797.2850952148438,349.3536682128906,923.7314453125
243,True,263.6883850097656,160.550048828125,1611.91162109375,92.943115234375,1628.53466796875,799.637939453125,348.3343811035156,926.2236938476562,263.6883850097656,160.550048828125,1611.91162109375,92.943115234375,1628.53466796875,799.637939453125,348.3343811035156,926.2236938476562,263.6883850097656,160.550048828125,1611.91162109375,92.943115234375,1628.53466796875,799.637939453125,348.3343811035156,926.2236938476562
244,True,262.5736083984375,163.4036865234375,1610.6021728515625,95.7599105834961,1627.4215087890625,801.9070434570312,347.1619873046875,928.8944091796875,262.5736083984375,163.4036865234375,1610.6021728515625,95.7599105834961,1627.4215087890625,801.9070434570312,347.1619873046875,928.8944091796875,262.5736083984375,163.4036865234375,1610.6021728515625,95.7599105834961,1627.4215087890625,801.9070434570312,347.1619873046875,928.8944091796875
245,True,261.4761047363281,166.05064392089844,1610.0072021484375,98.16432189941406,1626.26416015625,804.0554809570312,346.2289123535156,931.0598754882812,261.4761047363281,166.05064392089844,1610.0072021484375,98.16432189941406,1626.26416015625,804.0554809570312,346.2289123535156,931.0598754882812,261.4761047363281,166.05064392089844,1610.0072021484375,98.16432189941406,1626.26416015625,804.0554809570312,346.2289123535156,931.0598754882812
246,True,260.4801025390625,168.8741455078125,1609.0736083984375,100.80076599121094,1625.2452392578125,806.3817749023438,345.459228515625,933.5275268554688,260.4801025390625,168.8741455078125,1609.0736083984375,100.80076599121094,1625.2452392578125,806.3817749023438,345.459228515625,933.5275268554688,260.4801025390625,168.8741455078125,1609.0736083984375,100.80076599121094,1625.2452392578125,806.3817749023438,345.459228515625,933.5275268554688
247,True,259.7480163574219,171.73208618164062,1607.899658203125,103.46707153320312,1624.2691650390625,808.7267456054688,344.6400451660156,936.2386474609375,259.7480163574219,171.73208618164062,1607.899658203125,103.46707153320312,1624.2691650390625,808.7267456054688,344.6400451660156,936.2386474609375,259.7480163574219,171.73208618164062,1607.899658203125,103.46707153320312,1624.2691650390625,808.7267456054688,344.6400451660156,936.2386474609375
248,True,258.9941711425781,174.91905212402344,1606.8204345703125,106.45045471191406,1623.3583984375,811.391845703125,344.0007629394531,939.200439453125,258.9941711425781,174.91905212402344,1606.8204345703125,106.45045471191406,1623.3583984375,811.391845703125,344.0007629394531,939.200439453125,258.9941711425781,174.91905212402344,1606.8204345703125,106.45045471191406,1623.3583984375,811.391845703125,344.0007629394531,939.200439453125
249,True,258.549560546875,178.2719268798828,1605.9127197265625,109.57135009765625,1622.5159912109375,814.0481567382812,343.55352783203125,942.1525268554688,258.549560546875,178.2719268798828,1605.9127197265625,109.57135009765625,1622.5159912109375,814.0481567382812,343.55352783203125,942.1525268554688,258.549560546875,178.2719268798828,1605.9127197265625,109.57135009765625,1622.5159912109375,814.0481567382812,343.55352783203125,942.1525268554688
250,True,258.3492431640625,181.9805908203125,1605.2283935546875,112.88832092285156,1621.7728271484375,816.878662109375,343.3951721191406,945.2598266601562,258.3492431640625,181.9805908203125,1605.2283935546875,112.88832092285156,1621.7728271484375,816.878662109375,343.3951721191406,945.2598266601562,258.3492431640625,181.9805908203125,1605.2283935546875,112.88832092285156,1621.7728271484375,816.878662109375,343.3951721191406,945.2598266601562
251,True,258.3261413574219,185.6934356689453,1604.703857421875,116.22064971923828,1621.077392578125,819.6746826171875,343.2626953125,948.228271484375,258.3261413574219,185.6934356689453,1604.703857421875,116.22064971923828,1621.077392578125,819.6746826171875,343.2626953125,948.228271484375,258.3261413574219,185.6934356689453,1604.703857421875,116.22064971923828,1621.077392578125,819.6746826171875,343.2626953125,948.228271484375
252,True,258.1449279785156,189.28244018554688,1603.8006591796875,119.57440948486328,1620.2646484375,822.408935546875,343.117431640625,951.1912231445312,258.1449279785156,189.28244018554688,1603.8006591796875,119.57440948486328,1620.2646484375,822.408935546875,343.117431640625,951.1912231445312,258.1449279785156,189.28244018554688,1603.8006591796875,119.57440948486328,1620.2646484375,822.408935546875,343.117431640625,951.1912231445312
253,True,257.94598388671875,192.58721923828125,1602.703369140625,122.62677001953125,1619.4527587890625,824.9176635742188,342.7220764160156,954.1282958984375,257.94598388671875,192.58721923828125,1602.703369140625,122.62677001953125,1619.4527587890625,824.9176635742188,342.7220764160156,954.1282958984375,257.94598388671875,192.58721923828125,1602.703369140625,122.62677001953125,1619.4527587890625,824.9176635742188,342.7220764160156,954.1282958984375
254,True,257.82025146484375,196.10166931152344,1602.048095703125,125.73419189453125,1618.736083984375,827.4696655273438,342.69476318359375,956.8570556640625,257.82025146484375,196.10166931152344,1602.048095703125,125.73419189453125,1618.736083984375,827.4696655273438,342.69476318359375,956.8570556640625,257.82025146484375,196.10166931152344,1602.048095703125,125.73419189453125,1618.736083984375,827.4696655273438,342.69476318359375,956.8570556640625
255,True,257.6354064941406,199.36624145507812,1601.099853515625,128.62657165527344,1617.8909912109375,829.7957153320312,342.39532470703125,959.5093994140625,257.6354064941406,199.36624145507812,1601.099853515625,128.62657165527344,1617.8909912109375,829.7957153320312,342.39532470703125,959.5093994140625,257.6354064941406,199.36624145507812,1601.099853515625,128.62657165527344,1617.8909912109375,829.7957153320312,342.39532470703125,959.5093994140625
256,True,257.3830871582031,202.423828125,1600.114501953125,131.34725952148438,1616.8826904296875,831.8221435546875,342.1199645996094,961.78759765625,257.3830871582031,202.423828125,1600.114501953125,131.34725952148438,1616.8826904296875,831.8221435546875,342.1199645996094,961.78759765625,257.3830871582031,202.423828125,1600.114501953125,131.34725952148438,1616.8826904296875,831.8221435546875,342.1199645996094,961.78759765625
257,True,257.0292663574219,205.4171905517578,1598.920654296875,134.0135955810547,1615.942626953125,833.7630004882812,341.5818786621094,964.1024780273438,257.0292663574219,205.4171905517578,1598.920654296875,134.0135955810547,1615.942626953125,833.7630004882812,341.5818786621094,964.1024780273438,257.0292663574219,205.4171905517578,1598.920654296875,134.0135955810547,1615.942626953125,833.7630004882812,341.5818786621094,964.1024780273438
258,True,256.534423828125,207.9896240234375,1597.77734375,136.27908325195312,1615.0533447265625,835.6566772460938,340.8829650878906,966.2463989257812,256.534423828125,207.9896240234375,1597.77734375,136.27908325195312,1615.0533447265625,835.6566772460938,340.8829650878906,966.2463989257812,256.534423828125,207.9896240234375,1597.77734375,136.27908325195312,1615.0533447265625,835.6566772460938,340.8829650878906,966.2463989257812
259,True,255.8111572265625,210.4376678466797,1596.8369140625,138.33322143554688,1614.0810546875,837.3833618164062,340.12933349609375,968.1273193359375,255.8111572265625,210.4376678466797,1596.8369140625,138.33322143554688,1614.0810546875,837.3833618164062,340.12933349609375,968.1273193359375,255.8111572265625,210.4376678466797,1596.8369140625,138.33322143554688,1614.0810546875,837.3833618164062,340.12933349609375,968.1273193359375
260,True,255.02342224121094,212.41085815429688,1595.5677490234375,140.1316375732422,1613.06005859375,838.7971801757812,339.3783264160156,969.774658203125,255.02342224121094,212.41085815429688,1595.5677490234375,140.1316375732422,1613.06005859375,838.7971801757812,339.3783264160156,969.774658203125,255.02342224121094,212.41085815429688,1595.5677490234375,140.1316375732422,1613.06005859375,838.7971801757812,339.3783264160156,969.774658203125
261,True,254.36495971679688,214.42205810546875,1594.5531005859375,141.9487762451172,1612.2216796875,840.2476196289062,338.9227600097656,971.3755493164062,254.36495971679688,214.42205810546875,1594.5531005859375,141.9487762451172,1612.2216796875,840.2476196289062,338.9227600097656,971.3755493164062,254.36495971679688,214.42205810546875,1594.5531005859375,141.9487762451172,1612.2216796875,840.2476196289062,338.9227600097656,971.3755493164062
262,True,253.9051055908203,216.4561309814453,1593.825927734375,143.62355041503906,1611.55224609375,841.6942749023438,338.4261779785156,972.927978515625,253.9051055908203,216.4561309814453,1593.825927734375,143.62355041503906,1611.55224609375,841.6942749023438,338.4261779785156,972.927978515625,253.9051055908203,216.4561309814453,1593.825927734375,143.62355041503906,1611.55224609375,841.6942749023438,338.4261779785156,972.927978515625
263,True,253.3052215576172,218.16543579101562,1592.92626953125,145.1451873779297,1610.6602783203125,842.9988403320312,337.7776794433594,974.399658203125,253.3052215576172,218.16543579101562,1592.92626953125,145.1451873779297,1610.6602783203125,842.9988403320312,337.7776794433594,974.399658203125,253.3052215576172,218.16543579101562,1592.92626953125,145.1451873779297,1610.6602783203125,842.9988403320312,337.7776794433594,974.399658203125
264,True,252.5413818359375,219.7863311767578,1592.3251953125,146.55001831054688,1609.8623046875,844.2281494140625,337.0111083984375,975.8014526367188,252.5413818359375,219.7863311767578,1592.3251953125,146.55001831054688,1609.8623046875,844.2281494140625,337.0111083984375,975.8014526367188,252.5413818359375,219.7863311767578,1592.3251953125,146.55001831054688,1609.8623046875,844.2281494140625,337.0111083984375,975.8014526367188
265,True,252.00892639160156,221.36233520507812,1591.9410400390625,147.90692138671875,1609.7659912109375,845.651611328125,336.4784240722656,977.3630981445312,252.00892639160156,221.36233520507812,1591.9410400390625,147.90692138671875,1609.7659912109375,845.651611328125,336.4784240722656,977.3630981445312,252.00892639160156,221.36233520507812,1591.9410400390625,147.90692138671875,1609.7659912109375,845.651611328125,336.4784240722656,977.3630981445312
266,True,251.49359130859375,222.7832489013672,1591.55810546875,149.07334899902344,1609.5115966796875,846.8193969726562,335.92742919921875,978.6903076171875,251.49359130859375,222.7832489013672,1591.55810546875,149.07334899902344,1609.5115966796875,846.8193969726562,335.92742919921875,978.6903076171875,251.49359130859375,222.7832489013672,1591.55810546875,149.07334899902344,1609.5115966796875,846.8193969726562,335.92742919921875,978.6903076171875
267,True,250.90635681152344,224.30923461914062,1591.3035888671875,150.38233947753906,1608.9837646484375,848.327880859375,335.41552734375,980.3954467773438,250.90635681152344,224.30923461914062,1591.3035888671875,150.38233947753906,1608.9837646484375,848.327880859375,335.41552734375,980.3954467773438,250.90635681152344,224.30923461914062,1591.3035888671875,150.38233947753906,1608.9837646484375,848.327880859375,335.41552734375,980.3954467773438
268,True,250.3916778564453,225.75021362304688,1590.771484375,151.6091766357422,1608.57666015625,849.469482421875,335.06591796875,981.676513671875,250.3916778564453,225.75021362304688,1590.771484375,151.6091766357422,1608.57666015625,849.469482421875,335.06591796875,981.676513671875,250.3916778564453,225.75021362304688,1590.771484375,151.6091766357422,1608.57666015625,849.469482421875,335.06591796875,981.676513671875
269,True,249.82603454589844,227.18655395507812,1590.4720458984375,152.9921417236328,1608.2535400390625,850.7809448242188,334.36834716796875,983.1248779296875,249.82603454589844,227.18655395507812,1590.4720458984375,152.9921417236328,1608.2535400390625,850.7809448242188,334.36834716796875,983.1248779296875,249.82603454589844,227.18655395507812,1590.4720458984375,152.9921417236328,1608.2535400390625,850.7809448242188,334.36834716796875,983.1248779296875
270,True,249.24539184570312,228.59130859375,1590.23486328125,154.37069702148438,1607.973876953125,852.0490112304688,333.8807678222656,984.6212768554688,249.24539184570312,228.59130859375,1590.23486328125,154.37069702148438,1607.973876953125,852.0490112304688,333.8807678222656,984.6212768554688,249.24539184570312,228.59130859375,1590.23486328125,154.37069702148438,1607.973876953125,852.0490112304688,333.8807678222656,984.6212768554688
271,True,248.66786193847656,230.00714111328125,1590.0186767578125,155.6927947998047,1607.5853271484375,853.2942504882812,333.4961853027344,986.0591430664062,248.66786193847656,230.00714111328125,1590.0186767578125,155.6927947998047,1607.5853271484375,853.2942504882812,333.4961853027344,986.0591430664062,248.66786193847656,230.00714111328125,1590.0186767578125,155.6927947998047,1607.5853271484375,853.2942504882812,333.4961853027344,986.0591430664062
272,True,248.33595275878906,231.39874267578125,1589.9066162109375,157.00070190429688,1607.5113525390625,854.576171875,333.3250427246094,987.3822021484375,248.33595275878906,231.39874267578125,1589.9066162109375,157.00070190429688,1607.5113525390625,854.576171875,333.3250427246094,987.3822021484375,248.33595275878906,231.39874267578125,1589.9066162109375,157.00070190429688,1607.5113525390625,854.576171875,333.3250427246094,987.3822021484375
273,True,248.20706176757812,232.56898498535156,1590.38330078125,157.69081115722656,1607.9803466796875,855.7007446289062,333.1426696777344,988.7691040039062,248.20706176757812,232.56898498535156,1590.38330078125,157.69081115722656,1607.9803466796875,855.7007446289062,333.1426696777344,988.7691040039062,248.20706176757812,232.56898498535156,1590.38330078125,157.69081115722656,1607.9803466796875,855.7007446289062,333.1426696777344,988.7691040039062
274,True,248.13597106933594,233.4440460205078,1590.5859375,158.4338836669922,1607.9609375,856.7299194335938,333.01568603515625,990.00634765625,248.13597106933594,233.4440460205078,1590.5859375,158.4338836669922,1607.9609375,856.7299194335938,333.01568603515625,990.00634765625,248.13597106933594,233.4440460205078,1590.5859375,158.4338836669922,1607.9609375,856.7299194335938,333.01568603515625,990.00634765625
275,True,247.57713317871094,234.76144409179688,1590.5264892578125,159.66851806640625,1608.0030517578125,857.8435668945312,332.50579833984375,991.3213500976562,247.57713317871094,234.76144409179688,1590.5264892578125,159.66851806640625,1608.0030517578125,857.8435668945312,332.50579833984375,991.3213500976562,247.57713317871094,234.76144409179688,1590.5264892578125,159.66851806640625,1608.0030517578125,857.8435668945312,332.50579833984375,991.3213500976562
276,True,247.1533660888672,235.66880798339844,1591.0103759765625,160.32383728027344,1608.1746826171875,858.79443359375,332.3776550292969,992.4464721679688,247.1533660888672,235.66880798339844,1591.0103759765625,160.32383728027344,1608.1746826171875,858.79443359375,332.3776550292969,992.4464721679688,247.1533660888672,235.66880798339844,1591.0103759765625,160.32383728027344,1608.1746826171875,858.79443359375,332.3776550292969,992.4464721679688
277,True,246.7678680419922,236.4772491455078,1591.5155029296875,160.94549560546875,1608.391357421875,859.7899780273438,331.9253234863281,993.5023803710938,246.7678680419922,236.4772491455078,1591.5155029296875,160.94549560546875,1608.391357421875,859.7899780273438,331.9253234863281,993.5023803710938,246.7678680419922,236.4772491455078,1591.5155029296875,160.94549560546875,1608.391357421875,859.7899780273438,331.9253234863281,993.5023803710938
278,True,246.2898712158203,237.34994506835938,1591.461669921875,161.79476928710938,1608.4578857421875,860.6134643554688,331.4555358886719,994.69384765625,246.2898712158203,237.34994506835938,1591.461669921875,161.79476928710938,1608.4578857421875,860.6134643554688,331.4555358886719,994.69384765625,246.2898712158203,237.34994506835938,1591.461669921875,161.79476928710938,1608.4578857421875,860.6134643554688,331.4555358886719,994.69384765625
